ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,KML URLs,Plot Number,District,Employment (Operational),Village Code,Project Description,proposal_url,Employment (Construction)
109575424,Amendment,IA/SK/RIV/500864/2024,2024-10-14T05:49:37.173+00:00,2024-10-14T11:48:52.489+00:00,Withdrawal Request Accepted,213.8831,1815451.0, SIKKIM URJA LIMITED,,Application for Transfer of EC- Form-7,OTHER,A,,Teesta Hydroelectric Project Stage-III (1200 MW),SIKKIM,Mangan,Lingdong,J-12011/26/2006-IA.I,,,Non - Linear,126.8066,87.0765,213.8831,0.0,0.0,0.0,1396500.0,418951.0,9,0,265,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-14T07:43:50.418+00:00,,,,"B2/1A Safdarjung Enclave, Africa avenue",,7,"State PSU (eg. State Forest Corp., TANGEDCO, Mineral development Corp)",ED Incharge and President,,7,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=105510360&refType=caf&uuid=f416c98e-4527-43f1-bd4b-67c0c098d9a7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=54778618&refType=caf&uuid=2418dd50-ef5d-4e7c-bc67-ec5bf852a5e1&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=54778618&refType=caf&uuid=ebb4490e-4d12-42ac-b414-f1a2469b39d0&version=1.0,,North  District,292050.0,260952,"The Teesta-III Hydro Electric Project (1200 MW) is a run-of-the-river scheme with diurnal storage to generate a power of 1200 MW by utilizing the discharge of River Teesta with a gross head of 817.00m between EL.1585.0 m and EL.768.0 m. The project envisages generation of 5214 million units (annually) in the 90% dependable year. The project has been developed by Sikkim Urja Limited (SUL) earlier known as Teesta Urja Limited, a Government of Sikkim Enterprise and commissioned in February 2017.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=109575424,9636000.0
106980286,Expansion,IA/SK/RIV/499039/2024,2024-09-30T09:28:17.119+00:00,2025-03-15T05:13:31.518+00:00,EC Granted,213.8831,418951.0, SIKKIM URJA LIMITED,,Application for Amendment in EC- Form-4,OTHER,A,,Teesta Hydroelectric Project Stage-III (1200 MW),SIKKIM,Mangan,Meyong,J-12011/26/2006-IA.I,,,Non - Linear,130.8426,83.0405,213.8831,0.0,0.0,0.0,418951.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-11-16T10:27:54.882+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=54778618&refType=caf&uuid=ebb4490e-4d12-42ac-b414-f1a2469b39d0&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=54778618&refType=caf&uuid=2418dd50-ef5d-4e7c-bc67-ec5bf852a5e1&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=105510360&refType=caf&uuid=f416c98e-4527-43f1-bd4b-67c0c098d9a7&version=1.0,,North  District,292050.0,260935,"The Teesta-III Hydro Electric Project (1200 MW) is a run-of-the-river scheme with diurnal storage to generate a power of 1200 MW by utilizing the discharge of River Teesta with a gross head of 817.00m between EL.1585.0 m and EL.768.0 m. The project envisages generation of 5214 million units (annually) in the 90% dependable year. The project has been developed by Sikkim Urja Limited (SUL) earlier known as Teesta Urja Limited, a Government of Sikkim Enterprise and commissioned in February 2017.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=106980286,9636000.0
106976915,New,FP/SK/OTHERS/499035/2024,2024-09-30T09:13:10.565+00:00,,DELISTED_BY_SYSTEM,0.1,2340.7,Tourism and Civil Aviation Department,,Forest clearance form,,,,"Development of Rabindranath Park and Cultural centre at Megi Dara, Rinchenpong,West Sikkim",SIKKIM,Gyalshing,Rinchenpong,,,"Rinchenpong, Soreng T Range",Non - Linear,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-01T10:01:02.985+00:00,,Degraded Forest Land,true,"Paryatan Bhawan, Metro Point Gangtok",Gangtok,11,State Government (Department/Autonomous body),Divisional Engineer,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=105538559&refType=caf&uuid=8ebba029-9a71-444a-a335-2ada6d8eb720&version=1.2;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=105538559&refType=FC&uuid=2ce8b6bb-2421-49ff-9324-80d629c2afaf&version=1.12,"Rinchenpong, Soreng T Range",West District,0.0,261054,"Development of Rabindranath Park and Cultural Centre at Megi Dara,is proposed as a key initiative to develop a world class tourist attraction where a Copper Statue of Rabindranat Tagor of the height 36 feet along with allied facilities such as viewing deck ,sitout and eco friendly walkway is proposed to be constructed.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=106976915,136754.0
106976624,New,FP/SK/OTHERS/499033/2024,2024-09-30T09:09:29.711+00:00,,"Pending at Nodal Officer due to EDS by State Secretary;",1.828,36638.0,"Highway Tunnels, Roads & Bridges Department, Government Of Sikkim",,Forest clearance form,,,,Construction of Single Tube Bi Directional Highway Tunnel of 1.100 km length with approach roads on Jorethang Chirberay section of Manpur Naya bazar State Highway in the State of Sikkim,SIKKIM,Namchi,Manpur,,,,Linear,0.0,1.828,1.828,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-03T18:30:00.000+00:00,,Degraded Forest Land,true,"Office of Highway Tunnel, Roads & Bridges Department, Govt. Of Sikkim, Deorali. ",Deorli,11,State Government (Department/Autonomous body),Junior Engineer,Deorali,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=105221415&refType=caf&uuid=ea5bddfb-ea3b-4db3-99a7-264a3e0995e0&version=1.2;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=105221415&refType=FC&uuid=7efc5b3c-3f24-4d22-9b8d-ec51b92b2a63&version=1.12,,South District,51100.0,261131,"This proposal is for the work “Construction of Single Tube Bi-Directional Highway Tunnel of 1.100 km length with approach roads on Jorethang-Chirberay section of Manpur Nayabazar State Highway in the State of Sikkim”;	The main reason for the Construction of this tunnel is to bypass the perpetual landslide area at 16th mile. On every monsoon the road is blocked for days together due to frequent landslides/rock falls. To have an all-weather road connectivity to Jorethang and beyond, the Government has approved the proposal to construct this tunnel. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=106976624,73000.0
105837998,Expansion,SIA/SK/INFRA2/498459/2024,2024-09-26T11:37:19.544+00:00,2025-05-06T10:51:46.250+00:00,EC Granted,0.5665,29820.0,MESASO INFRASTRUCTURE PVT. LTD.,Envirotech East Pvt. Ltd. ,Environment clearance form,TOR,B2,Building / Construction ,Proposed roof-top Swimming Pool of “WEST POINT” - Integrated Commercial cum MLCP Complex,SIKKIM,Gangtok,Assam,,416/E&SC/PART-I,,Hybrid,0.5665,0.0,0.5665,0.0,0.0,0.0,29500.0,320.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-24T06:49:19.402+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=105830366&refType=caf&uuid=917fde73-4149-45b5-92f9-5c5be50968f7&version=1.0,,East District,722700.0,261316,"The current proposal is for obtaining environmental clearance for swimming pool at the roof level of 4G+10 Integrated Commercial cum MLCP complex at Old West Point School Area, Near M.G. Marg, Gangtok, East Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=105837998,109500.0
105533511,New,FP/SK/OTHERS/498270/2024,2024-09-25T09:46:52.924+00:00,,DELISTED_BY_SYSTEM,2.38,500.0,Fisheries Department,,Forest clearance form,,,,"Diversion of forest land of 2.38 ha for construction of Rainbow Trout Brood Bank at Menmoitso, in Gangtok District of Sikkim by Fisheries Department, Government of Sikkim.",SIKKIM,Gangtok,Kyongnosla Forest Block,,,00,Non - Linear,0.0,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2024-09-24T18:30:00.000+00:00,,Degraded Forest Land,true,"Near Palzor Stadium, PS Road Gangtok",Gangtok,11,State Government (Department/Autonomous body),Assistant Director,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=105531241&refType=caf&uuid=ec61a0b9-46f6-4799-b09d-2e986a56f16a&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=105531241&refType=FC&uuid=84f80c4a-360c-49f6-bbde-36e34a15f87b&version=1.0,00,East District,0.0,261318,"The primary objective of the project is to establish a state-of-the art Rainbow Trout Brood bank to ensure a continuous supply of high-quality brooder stock and seeds. This will support the sustainable development of trout farming and promote aquaculture growth in Sikkim. The project will also enhance facilities to support the rearing, breeding and seed production of trout.;;",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=105533511,29200.0
104321651,New,SIA/SK/INFRA2/497482/2024,2024-09-20T10:38:03.890+00:00,,DELISTED_BY_SYSTEM,1.6677,75191.0,"Building && Housing Department, Government of Sikkim",Ind Tech House Consult ,Environment clearance form,TOR,B1,Building / Construction ,"Construction of 500 Bedded District Hospital at Namchi, Sikkim by Building & Housing Department, Government of Sikkim",SIKKIM,Namchi,Bomtar,,,"Namchi-Manpur Rd, Namchi, Sikkim 737126",Non - Linear,1.6677,0.0,1.6677,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,YES,2024-09-20T13:09:59.781+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=104306387&refType=caf&uuid=5c162553-66e1-4c2e-809d-f0c7273a50c1&version=1.0,"Namchi-Manpur Rd, Namchi, Sikkim 737126",South District,49305.0,0,"The Project is Construction of 500 Bedded District Hospital at Namchi, Sikkim by Building & Housing Department, Government of Sikkim. The plot area of the project is 16677 sq.m. and built-up area is 50949 sq.m. Main use of the building is as Hospital building. Construction work of the project is completed and only finishing work is underway.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=104321651,360090.0
103131791,New,FP/SK/OTHERS/496884/2024,2024-09-16T10:01:22.115+00:00,,REJECTED,0.9566,6000.0,Tourism and Civil Aviation Department,,Forest clearance form,,,,"Development of Tourist Infrastructure at Bulbuley, Gangtok T Range under Gangtok District by Tourism & Civil Aviation Department, GoS",SIKKIM,Gangtok,Gangtok,,,"Bulbuley, Gangtok T Range",Non - Linear,0.0,0.9566,0.9566,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-15T18:30:00.000+00:00,,Degraded Forest Land,true,"Paryatan Bhawan, Metro Point Gangtok",Gangtok,11,State Government (Department/Autonomous body),Divisional Engineer ,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=103129439&refType=caf&uuid=452c3d8e-f35b-4e27-903f-ad1fe7f1a4ac&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=103129439&refType=FC&uuid=bbce0c2c-23c4-4ba7-af8e-9fdba31c02bb&version=1.0,"Bulbuley, Gangtok T Range",East District,237500.0,943191,"The Development of Tourist Infrastructure at Gangtok Viewpoint, Bulbuley under Gangtok District, Sikkim is proposed as a key initiative to develop a world-class tourist attraction, elevating Sikkim's status as a global destination for eco-tourism and adventure travel. The site offers an unparalleled vantage point, providing sweeping views of Gangtok, its lush surroundings, and the majestic Mt. Kanchenjunga. The addition of this viewpoint is expected to significantly boost both domestic and international tourism, further enhancing Sikkim's growing reputation as a premier travel destination.;The primary aim of the Gangtok Viewpoint is to promote sustainable tourism. This aligns with the State’s vision of responsible travel, where natural beauty and ecological balance are preserved while enhancing visitor engagement. The development will incorporate eco-friendly facilities and sustainable construction practices, ensuring minimal impact on the local ecosystem. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=103131791,0.0
103127844,New,FP/SK/OTHERS/496866/2024,2024-09-16T08:52:31.234+00:00,,REJECTED,0.8489,7000.0,Tourism and Civil Aviation Department,,Forest clearance form,,,,"Development of Tourist Infrastructure at Latui RF, Nathula, Kyongnosla T Range under Gangtok District by Tourism & Civil Aviation Department, GoS",SIKKIM,Gangtok,Kyongnosla Forest Block,,,"Nathula, Latui RF, Kyongnosla T Range, Gangtok Division ",Non - Linear,0.0,0.8489,0.8489,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-15T18:30:00.000+00:00,,Degraded Forest Land,true,"Paryatan Bhawan, Metro Point Gangtok",Gangtok,11,State Government (Department/Autonomous body),Divisional Engineer,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=103127268&refType=caf&uuid=22f9e530-1967-4dbe-9ebe-6623539d719a&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=103127268&refType=FC&uuid=bf87509c-087d-4889-afe8-e5b7803de2cf&version=1.0,"Nathula, Latui RF, Kyongnosla T Range, Gangtok Division ",Gangtok,1445857.0,261318,"The Nathula Pass, located at 14,140 feet on the India-China border, is a significant tourist and military site with historical and geopolitical importance. It attracts visitors for its scenic beauty, cultural heritage, and the opportunity to witness a functional international border. However, the increasing number of tourists and military presence has led to infrastructure challenges, particularly in parking. Currently, inadequate parking facilities result in congestion and traffic issues, hampering the overall visitor experience. Improving parking and related infrastructure is essential to enhance the tourism potential and ensure smoother operations at this iconic location.Hence, the proposal is to have “Parking Yard and other allied facilities”, in the Gangtok District under the project name “Development of Tourist Infrastructure at Nathula, Gangtok District, Sikkim”. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=103127844,0.0
103116678,New,FP/SK/Canal/496814/2024,2024-09-16T05:37:45.934+00:00,,Pending on UA for Compensatory Levies Payment,0.1795,301.27,Water Resources Department,,Forest clearance form,,,,"Const of Minor Irrigation Channel (MIC) from  Purey khola to Chauri Dara, Darakharka and Mauwa Dara busty upper Payong, Namchi, South Sikkim by Water Resources Department, GoS",SIKKIM,Ravong,Rabongla Forest Block,,,"Payong, Ravangla, Namchi District, Sikkim",Linear,0.0,0.1795,0.1795,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-16T06:33:08.047+00:00,,Degraded Forest Land,true,Hospital Road Ravangla,Ravangla,11,State Government (Department/Autonomous body),JE,Ravangla ,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=103115513&refType=caf&uuid=31615140-023f-4fec-9cfa-65a2517e0995&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=103115513&refType=FC&uuid=c973f9e5-837a-4137-9fa1-aa1c23e9b5f8&version=1.0,"Payong, Ravangla, Namchi District, Sikkim",South District,500.0,261251,"Payong, Namchi, South Sikkim",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=103116678,0.0
102007084,New,WL/SK/DEF/496301/2024,2024-09-12T05:53:32.121+00:00,,,0.45,66.0,36 BN SSB GEYZING,,Wildlife clearance form,,,,BORDER OUT POST OF 36TH BN SSB (MHA) AT TORRIFULLEY,SIKKIM,Gyalshing,NA,,,,Non - Linear,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-12T06:28:19.980+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=102001818&refType=caf&uuid=1229e528-aad3-468a-85b1-62c367a12c28&version=1.0,,Gyalshing,1110.0,"",OBJECTIVE OF ESTABLISHMENT OF BORDER OUT POST ON INDO NEPAL BORDER TO PREVENT TRANS BORDER CRIMES INCLUDING UNAUTHORISED ENTRY /EXIT FROM TO THE NEPAL TERRITORY AND PREVENT SUMGGLING AND OTHER ILLEGAL ACTIVITIES .,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=102007084,1110.0
101708130,New,WL/SK/DEF/496154/2024,2024-09-11T06:43:58.495+00:00,,,0.24,66.0,36 BN SSB GEYZING,,Wildlife clearance form,,,,BORDER OUT POST OF 36TH BN SSB (MHA) AT KALIZHAR,SIKKIM,Gyalshing,Maneybung,,,,Non - Linear,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-11T07:07:39.998+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=101707513&refType=caf&uuid=1ee9d439-ef7b-4cc9-96c4-d6ab179ff76f&version=1.0,,West District,1110.0,261029,OBJECTIVE OF ESTABLISHMENT OF BORDER OUT POST ON INDO NEPAL BORDER TO PREVENT TRANS BORDER CRIMES INCLUDING UNAUTHORISED ENTRY /EXIT FROM TO THE NEPAL TERRITORY AND PREVENT SUMGGLING AND OTHER ILLEGAL ACTIVITIES .,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=101708130,1110.0
101704836,New,WL/SK/DEF/496141/2024,2024-09-11T05:57:32.787+00:00,,,0.48,66.0,36 BN SSB GEYZING,,Wildlife clearance form,,,,BORDER OUT POST OF 36TH BN SSB (MHA) AT SINGALILA MAIDAN (WEST SIKKIM ),SIKKIM,Gyalshing,Maneybung,,,,Non - Linear,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-11T06:20:33.719+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=101703829&refType=caf&uuid=089ce29c-dbbf-4eb4-8a90-558c595909f7&version=1.0,,West District,1110.0,261029,OBJECTIVE OF ESTABLISHMENT OF BORDER OUT POST ON INDO NEPAL BORDER TO PREVENT TRANS BORDER CRIMES INCLUDING UNAUTHORISED ENTRY /EXIT FROM TO THE NEPAL TERRITORY AND PREVENT SUMGGLING AND OTHER ILLEGAL ACTIVITIES .,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=101704836,1110.0
101701141,New,WL/SK/DEF/496134/2024,2024-09-11T04:56:25.086+00:00,,,0.434,66.0,36 BN SSB GEYZING,,Wildlife clearance form,,,,"BORDER OUT POST OF 36TH BN SSB (MHA) AT CHEWABHANJANG (WEST SIKKIM ) ,SIKKIM",SIKKIM,Gyalshing,Maneybung,,,,Non - Linear,0.0,0.434,0.434,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-11T05:23:19.694+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=101700099&refType=caf&uuid=bdd6b8b0-23f0-40db-b14f-130b11e489c1&version=1.0,,West District,1110.0,261029,OBJECTIVE OF ESTABLISHMENT OF BORDER OUT POST ON INDO NEPAL BORDER TO PREVENT TRANS BORDER CRIMES INCLUDING UNAUTHORISED ENTRY /EXIT FROM TO THE NEPAL TERRITORY AND PREVENT SUMGGLING AND OTHER ILLEGAL ACTIVITIES .,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=101701141,1110.0
101452702,New,WL/SK/DEF/496112/2024,2024-09-10T13:01:53.267+00:00,,,0.997,66.0,36 BN SSB GEYZING,,Wildlife clearance form,,,,"Border Out Post of 36 Bn SSB Geyzing at Chittarey (West Sikkim), Sikkim",SIKKIM,Gyalshing,Gyaten,,,,Non - Linear,0.0,0.997,0.997,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-10T14:14:42.289+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=101421398&refType=caf&uuid=95823128-6195-4dbd-991a-c5a146c76283&version=1.0,,West District,1110.0,261026,An area of land 0.997 is proposed for diversion of SSB under 36 Bn.SSB Geyzing Sikkim,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=101452702,1110.0
