ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Village Code,Project Description,District,proposal_url,Employment (Construction),KML URLs,Plot Number,Employment (Operational)
93631941,New,WL/LA/DEF/492910/2024,2024-08-15T12:27:31.259+00:00,,,40.468,228350654.0,Ministry of Defense,,Wildlife clearance form,,,,ARMY REGIMENT AT NIDDER,LADAKH,Leh,Mood,,,2033,Non - Linear,0.0,40.468,40.468,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-08-16T08:05:47.881+00:00,,,,,,,,,,000902,WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=93631941,2715.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=93631365&refType=caf&uuid=99b8b1cb-d478-4ac4-bd84-85df0d0042ab&version=1.0,2033,3650.0
93375314,New,WL/LA/DEF/492851/2024,2024-08-14T12:23:36.531+00:00,,,40.5,9146.67,Ministry of Defense,,Wildlife clearance form,,,,FORMATION AMMUNITION STORAGE FACILITY (FASF) AT PHOTI LA,LADAKH,Leh,Stakna,,,NA,Non - Linear,0.0,40.5,40.5,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-08-14T13:20:26.346+00:00,,,,,,,,,,879,WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=93375314,920.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=93373316&refType=caf&uuid=12c530ab-bb97-45b1-9db5-c6ebea21e417&version=1.0,NA,3650.0
90714700,New,WL/LA/SRY/491347/2024,2024-08-05T19:16:57.528+00:00,,,0.35,773.0,Ministry of Defense,,Wildlife clearance form,,,,UG CAVERN AT LOMA,LADAKH,Leh,NA,,,,Linear,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-08-05T19:32:42.230+00:00,,,,,,,,,,"",UG CAVERN AT LOMA,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=90714700,360.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=90714679&refType=caf&uuid=bfa4425d-b288-4ea7-a81b-58073183ba6e&version=1.0,,20.0
89496073,New,FP/LA/TRANS/490746/2024,2024-08-01T06:31:58.699+00:00,,DELISTED_BY_SYSTEM,37.941,19500.0, NATIONAL HIGHWAYS & INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,,Forest clearance form,,,,Construction of 66KV Double Circuit Transmission line from 220/66 KV Substation Drass to 66/11 KV Zojila East Portal Substation.,LADAKH,Sanku,Goshan,,,,Linear,35.26,2.681,37.941,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-08-06T13:23:35.762+00:00,Non-forest Land,true,"3rd Floor, PTI Building, 4- Parliyament Street ",,7,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",General Manager (P),Hotel Jazeera Hangout Balti Bazar Circular Road,37,001003,"For the construction of the 66 KV double circuit transmission line, we are constructing 121 towers extending from the Drass 220/66 KV substation to the 66/11 KV Zojila East Portal substation. Out of these, 35 towers will be situated on private land, for which we require approximately 0.701 hectares of land. Additionally, 7 towers will be located on forest land, necessitating the acquisition of 2.681 hectares of forest land. The remaining 79 towers will be situated on state land.;;The right of way (ROW) for the transmission line in forest area is set at 18 meters, ensuring adequate space for the infrastructure. The total length of the transmission line in forest area will be 1526.28 meters. ;;;;;",Kargil,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=89496073,278100.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=83377283&refType=caf&uuid=4ffb74a9-9210-4895-861e-0c9b14793b91&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=83377283&refType=FC&uuid=9f06eb30-ac9c-466c-98c6-c5c83bc69e55&version=1.0,,37800.0
87772174,New,WL/LA/INFRA/489844/2024,2024-07-26T11:17:51.892+00:00,,,0.13,16361857.81,"Intelligence Bureau,MHA,Government of India",,Wildlife clearance form,,,,Pre-Fab Structure at Korzok village.,LADAKH,Leh,Karzok,,,,Hybrid,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,The site for construction of OCR of ITBF has been acquired from Korzok village,NO,NO,NO,2024-09-10T12:27:17.535+00:00,,,,,,,,,,000899,"Construction of Office-cum-Residence of ITBF at Korzok village. The village is located at strategically important route towards  LAC.  Threre is a need for vigilance along the border, particularly LAC and hence, the construction of Check Post/CP of ITBF in strategically important location will help to maintain a close watch from security angle along the LAC. ",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=87772174,21903.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=79178186&refType=caf&uuid=0383bd8c-26c2-4c92-8be9-a3e792620852&version=1.0,,363.0
87164397,New,IA/LA/CRZ/489555/2024,2024-07-24T15:28:41.488+00:00,,,0.0004,12.0,Ministry of Defense,,CRZ clearance form,CRZ,,,Construction of Welcome Gate for Indus River at Koyul Village,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-08-16T08:13:39.274+00:00,,,,,,,,,,"",Construction of Welcome Gate for Indus River at Koyul Village,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=87164397,1800.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=85651979&refType=caf&uuid=0ed3cceb-51ad-4fbf-b98b-c3f6b005e99f&version=1.0,,0.0
87127055,New,WL/LA/SRY/489471/2024,2024-07-24T09:08:35.864+00:00,,,0.0004,20.0,Ministry of Defense,,Wildlife clearance form,,,,construction of traditional entry gate for Demchok village ,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-24T09:10:15.234+00:00,,,,,,,,,,"",CONSTRUCTION OF TRADITIONAL ENTRY GATE FOR DEMCHOK VILLAGE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=87127055,2250.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=85064148&refType=caf&uuid=0284219f-2443-42aa-ab12-1b27aa6bc729&version=1.0,,0.0
86864288,New,WL/LA/SRY/489426/2024,2024-07-23T15:12:55.932+00:00,,,0.0004,12.0,Ministry of Defense,,Wildlife clearance form,,,,Construction of Welcome Gate for Indus River at Koyul Village,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-26T16:31:25.820+00:00,,,,,,,,,,"",Construction of Welcome Gate for Indus River at Koyul Village,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=86864288,1800.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=85651979&refType=caf&uuid=0ed3cceb-51ad-4fbf-b98b-c3f6b005e99f&version=1.0,,0.0
86522730,New,WL/LA/DEF/489200/2024,2024-07-22T09:04:36.944+00:00,,,1.96,86.849,Ministry of Defense,,Wildlife clearance form,,,,"100M HUME PIPE CULVERT, NYOMA",LADAKH,Leh,Nyoma,,,NA,Linear,0.0,1.96,1.96,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-27T08:48:27.726+00:00,,,,,,,,,,000901,Wildlife Clearance,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=86522730,72.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=86520711&refType=caf&uuid=bdef4158-b3d8-402c-96f8-614c57c281f0&version=1.0,NA,0.0
86499681,New,WL/LA/DEF/489109/2024,2024-07-22T05:59:10.630+00:00,,,0.63,100.0,Ministry of Defense,,Wildlife clearance form,,,,INFANTRY BATTALION AT TURTUK ZANGPAL,LADAKH,Nubra,Turtok,,,2754,Non - Linear,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-22T06:18:04.967+00:00,,,,,,,,,,913,"Approx 0.63 Hectares of land for creation of infrastructure for training of troops, trial of equipment, conduct of battle drills and honing of military skills.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=86499681,5475.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=86496910&refType=caf&uuid=c0d268b1-59f9-4fb1-b238-f91e2af718f1&version=1.0,2754,5475.0
86494676,New,WL/LA/DEF/489096/2024,2024-07-22T05:01:45.228+00:00,,,7.931,676.14,Ministry of Defense,,Wildlife clearance form,,,,RECONNAISSANCE AND OBSERVATION FLIGHT AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,376/294-295 & 377/715/698,Non - Linear,0.0,7.931,7.931,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-22T05:24:50.344+00:00,,,,,,,,,,000926,"Approx 7.931 Hectares to house troops of Reconnaisance and Observation flight to include living shelters, store shelters, administrative offices, helicopter hangers and related infrastructure.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=86494676,36500.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=83652720&refType=caf&uuid=317176cf-45c9-492e-b8b3-7df4df52fc3f&version=1.1,376/294-295 & 377/715/698,21900.0
85069643,New,WL/LA/DEF/488259/2024,2024-07-17T04:57:22.798+00:00,,,5.91,6392.3,Border Roads Organisation,,Wildlife clearance form,,,,Upgradation of Leh Chalunka Road from CL-9 to NHDL Specifications from 95.00km to 108.00km,LADAKH,Nubra,Khalsar,,,,Linear,0.0,5.91,5.91,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-20T07:30:25.698+00:00,,,,,,,,,,000934,The road Leh Chalunka passes over Ladakh range connecting the Indus valley with Shyok valley this is the only means of motorized means of road communications over the Ladakh range essential for the movement  for the armed forces and also for the civil populations.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=85069643,14620.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=82453102&refType=caf&uuid=55426d8f-98b8-4d40-aa90-fb40defb455a&version=1.0,,14620.0
84782552,New,WL/LA/SRY/488125/2024,2024-07-16T08:49:12.115+00:00,,,40.5,9146.67,Ministry of Defense,,Wildlife clearance form,,,,FORMATION AMMUNI STORAGE FACILITY PHOTI LA,LADAKH,Leh,NA,,,,Non - Linear,0.0,40.5,40.5,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-16T09:26:50.621+00:00,,,,,,,,,,"","The diversion of land is required for construction of Formation Ammunition Storage Facility (FASF) at Photi La near Koyul village. Units of Indian Army require storage of ammunition during active operations. The construction of Formation Ammunition Storage Facility in Photi La is essential to facilitate adequate storage, supervision and smooth drawl of ammunition by the units. It will also facilitate lesser reaction time for drawl of ammunition resulting in quick operational deployment of the units. In order to construct FASF, 40.5 Hectare (100 Acre) of Changthang Cold Desert Wildlife Sanctuary land is required for diversion. Approximate cost of the Project is Rs 9146.67 Lakhs.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=84782552,950.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=84776240&refType=caf&uuid=887cf0cc-ca22-4a31-b3e4-8809c9c087fb&version=1.3,,0.0
83712644,New,WL/LA/DEF/487557/2024,2024-07-12T14:20:36.572+00:00,,,4.6,522.44,Ministry of Defense,,Wildlife clearance form,,,,ENGINEER REGIMENT AT SKAMPUK,LADAKH,Nubra,Skanpuk,,,757,Non - Linear,0.0,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-12T14:33:49.695+00:00,,,,,,,,,,000925,"Approx 4.60 Hectares for housing troops of an Engineer Regiment housing living shelters, Administrative offices, Stores and Bridging Equipment and associated infrastructure.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=83712644,25550.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=83656407&refType=caf&uuid=1e7b09f3-540f-4852-96e9-5ce4baba7d4a&version=1.1,757,25550.0
83711998,New,WL/LA/DEF/487555/2024,2024-07-12T13:57:11.466+00:00,,,0.649,1391.83,Ministry of Defense,,Wildlife clearance form,,,,INFANTRY BATTALION AT THANG B,LADAKH,Nubra,Taksi,,,310/301,Non - Linear,0.0,0.649,0.649,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-12T14:14:09.356+00:00,,,,,,,,,,000912,"Approx 0.649 Hectares to house troops of Infantry Battalion to include living shelters, store shelters, administrative offices and related infrastructure.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=83711998,113150.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=83657290&refType=caf&uuid=70dce64e-8e2c-4bd1-9702-289696486f3b&version=1.2,310/301,113150.0
83710582,New,WL/LA/DEF/487551/2024,2024-07-12T13:25:21.578+00:00,,,15.36,450.0,Ministry of Defense,,Wildlife clearance form,,,,DIHAR AT SKAMPUK,LADAKH,Nubra,Skanpuk,,,"766, 755",Non - Linear,0.0,15.36,15.36,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-12T13:42:20.454+00:00,,,,,,,,,,000925,"Approx 15.36 Hectares to house personnel and research facilities of DIHAR to include living shelters, store shelters, administrative offices, and related infrastructure.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=83710582,10950.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=83659914&refType=caf&uuid=00d4c7eb-3ea7-43cd-bad4-df465a79195c&version=1.0,"766, 755",10950.0
83663192,New,WL/LA/DEF/487427/2024,2024-07-12T07:27:09.725+00:00,,,21.28,756.24,Ministry of Defense,,Wildlife clearance form,,,,ARTILLERY REGIMENT AT SKAMPUK,LADAKH,Nubra,Skanpuk,,,"712, 714/698",Hybrid,0.0,21.28,21.28,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-12T08:14:07.684+00:00,,,,,,,,,,000925,"Approx 21.28 Hectares to house troops of Artillery Regiment to include living shelters, store shelters, administrative offices and related infrastructure.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=83663192,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=83661484&refType=caf&uuid=9e805b7a-5768-4ef8-a8ba-4dbb52d6577f&version=1.0,"712, 714/698",149650.0
83407033,New,WL/LA/DEF/487332/2024,2024-07-11T14:12:15.484+00:00,,,33.47,1441.58,Ministry of Defense,,Wildlife clearance form,,,,ARTILLERY REGIMENT ROCKFALL & FIELD HOSPITAL AT BOGDANG,LADAKH,Nubra,Bogdang,,,1392,Non - Linear,0.0,33.47,33.47,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-11T14:58:16.189+00:00,,,,,,,,,,915,Approx 33.47 Hectares for housing troops of an Artillery Regiment and Field Hospital. Land required for safe guarding national frontiers against external aggression and also for emergency medical care of patients.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=83407033,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=83405289&refType=caf&uuid=4fbcd3b2-34cf-491d-851e-1c4c2bc294f1&version=1.0,1392,76650.0
77651504,New,WL/LA/DEF/483146/2024,2024-06-22T09:08:03.064+00:00,,,24.624,10488.52,Ministry of Defense,,Wildlife clearance form,,,,CONSTRUCTION/UPGRADATION OF DBO TO BPM HUT ROAD (NET LENGTH 10.260 KMS) TO NHSL SPECIFICATION IN LADAKH UNION TERRITORY,LADAKH,  ,NA,,,,Linear,0.0,24.624,24.624,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-22T10:44:53.097+00:00,,,,,,,,,,"",CONSTRUCTION/UPGRADATION OF DBO TO BPM HUT ROAD FROM KM 0.000 TO KM 10.260 (NET LENGTH 10.260 KMS) TO NHSL SPECIFICATION IN AOR OF 78 RCC/50BRTF UNDER PROJECT HIMANK IN LADAKH UNION TERRITORY.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=77651504,246800.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=77596357&refType=caf&uuid=20f47a52-7b56-4983-a675-6844e58df3a6&version=1.2,,5880.0
74042371,New,WL/LA/DEF/479290/2024,2024-06-05T16:44:52.566+00:00,,,4.98,6392.3,Border Roads Organisation,,Wildlife clearance form,,,,Upgradation of Leh Chalunka Road from CL-9 to NHDL Specification from 95.00 km to 108.00 km,LADAKH,Nubra,Khalsar,,,,Linear,0.0,4.98,4.98,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-05T17:33:51.266+00:00,,,,,,,,,,000934,The road Leh Chalunka passes over Ladakh range connecting the Indus valley with shayok valley this is the only means of motorized means of road communication over the Ladakh range essential for the movement of operation and administrative vehicle for the armed forces and also for the civil population.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=74042371,14620.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=74041844&refType=caf&uuid=0123ca65-b2ac-4fe1-8915-aa6e34b9bd82&version=1.0,,14620.0
73968647,New,WL/LA/DEF/479091/2024,2024-06-05T08:50:14.702+00:00,,,0.023,2500000.0,Ministry of Defense,,Wildlife clearance form,,,,ARMY SIGNALS MOBILE TELE COMMUNICATION TOWER (ASCON NODE) AT LUKUNG,LADAKH,  ,NA,,,1602,Non - Linear,0.0,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-08T08:17:39.637+00:00,,,,,,,,,,"",WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=73968647,1825.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=73196068&refType=caf&uuid=18e6d551-c24b-4af3-b157-eb2d3232d318&version=1.0,1602,730.0
73961608,New,WL/LA/DEF/479063/2024,2024-06-05T07:51:20.837+00:00,,,5.76,702154.0,Ministry of Defense,,Wildlife clearance form,,,,POST OF ARTILLERY REGIMENT (FASF),LADAKH,Leh,NA,,,NOT HELD,Non - Linear,0.0,5.76,5.76,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-08T03:57:09.062+00:00,,,,,,,,,,"",WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=73961608,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=73960827&refType=caf&uuid=d1a103a2-3671-4530-bb8b-7a5c3205e28d&version=1.0,NOT HELD,11680.0
73955647,New,WL/LA/DEF/479047/2024,2024-06-05T07:13:17.373+00:00,,,3.71,205000000.0,Ministry of Defense,,Wildlife clearance form,,,,POST OF INFANTRY BATTALION (IGLOO) AT PARMA,LADAKH,Leh,NA,,,NOT HELD,Non - Linear,0.0,3.71,3.71,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-08T04:08:50.779+00:00,,,,,,,,,,"",WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=73955647,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=73952808&refType=caf&uuid=532d7043-fe69-4bbc-a065-4b9c19293fa0&version=1.0,NOT HELD,7300.0
73621605,New,WL/LA/DEF/478876/2024,2024-06-04T10:24:41.787+00:00,,,3.1,15054.0,Ministry of Defense,,Wildlife clearance form,,,,TRAFFIC CONTROL POST NO 02 AT PARMA,LADAKH,Leh,NA,,,1441,Non - Linear,0.0,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-08T04:22:47.337+00:00,,,,,,,,,,"",WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=73621605,5475.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=73620760&refType=caf&uuid=69c199da-0ea6-4edc-80af-4e1dda10a1f0&version=1.1,1441,11680.0
73602558,New,WL/LA/DEF/478834/2024,2024-06-04T09:14:53.760+00:00,,,0.92,1469465.0,Ministry of Defense,,Wildlife clearance form,,,,TRAFFIC CONTROL POST NO 01,LADAKH,Leh,NA,,,1440,Non - Linear,0.0,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-08T04:32:07.155+00:00,,,,,,,,,,"",WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=73602558,5475.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=73598287&refType=caf&uuid=7ca5ba24-9d5a-4abf-b64f-1188d3cea679&version=1.0,1440,450.0
